22,22,08.373,$VNWRG,06,17*5A
22,22,10.242,$VNYIA,+072.014,-001.918,-000.344,-00.250,+00.784,-00.317,-00.010089,+00.012453,-00.051477*5A
22,22,10.263,$VNYIA,+071.960,-001.890,-000.366,-00.223,+00.844,-00.184,-00.004149,+00.006801,-00.048653*57
22,22,10.282,$VNYIA,+071.907,-001.866,-000.385,-00.197,+00.895,-00.178,-00.002776,+00.007918,-00.046005*5E
22,22,10.302,$VNYIA,+071.855,-001.840,-000.404,-00.230,+00.916,-00.197,-00.002302,+00.007889,-00.049207*56
22,22,10.322,$VNYIA,+071.798,-001.811,-000.421,-00.178,+00.857,-00.271,-00.003766,+00.008333,-00.052244*54
22,22,10.342,$VNYIA,+071.739,-001.774,-000.444,-00.212,+00.780,-00.218,-00.011122,+00.017547,-00.054081*56
22,22,10.362,$VNYIA,+071.678,-001.730,-000.473,-00.189,+00.798,-00.411,-00.014305,+00.020246,-00.057247*5A
22,22,10.383,$VNYIA,+071.619,-001.694,-000.501,-00.146,+00.865,-00.288,-00.013924,+00.007021,-00.053531*54
22,22,10.403,$VNYIA,+071.563,-001.671,-000.531,-00.198,+00.805,-00.343,-00.015284,-00.000168,-00.050584*56
22,22,10.423,$VNYIA,+071.510,-001.649,-000.564,-00.244,+00.792,-00.292,-00.014664,+00.002974,-00.048202*5D
22,22,10.443,$VNYIA,+071.454,-001.616,-000.596,-00.206,+00.747,-00.282,-00.016751,+00.014233,-00.051265*57
22,22,10.462,$VNYIA,+071.395,-001.578,-000.632,-00.206,+00.757,-00.250,-00.019556,+00.016268,-00.054185*5B
22,22,10.483,$VNYIA,+071.334,-001.544,-000.674,-00.225,+00.799,-00.246,-00.020587,+00.008147,-00.054439*5C
22,22,10.502,$VNYIA,+071.277,-001.518,-000.715,-00.195,+00.762,-00.259,-00.023137,+00.002711,-00.051018*56
22,22,10.523,$VNYIA,+071.222,-001.493,-000.757,-00.175,+00.759,-00.245,-00.023498,+00.004777,-00.049708*50
22,22,10.543,$VNYIA,+071.165,-001.465,-000.794,-00.143,+00.775,-00.171,-00.017191,+00.006290,-00.051429*55
22,22,10.562,$VNYIA,+071.107,-001.435,-000.832,-00.184,+00.767,-00.254,-00.020420,+00.007717,-00.052642*57
22,22,10.582,$VNYIA,+071.046,-001.403,-000.866,-00.156,+00.774,-00.219,-00.017824,+00.009985,-00.053037*51
22,22,10.602,$VNYIA,+070.986,-001.371,-000.903,-00.191,+00.815,-00.152,-00.017767,+00.007701,-00.054433*59
22,22,10.622,$VNYIA,+070.924,-001.344,-000.942,-00.154,+00.777,-00.109,-00.019832,-00.000757,-00.054186*56
22,22,10.642,$VNYIA,+070.862,-001.324,-000.978,-00.173,+00.735,-00.178,-00.018958,-00.002673,-00.055726*5B
22,22,10.662,$VNYIA,+070.798,-001.305,-001.014,-00.182,+00.670,-00.327,-00.015717,+00.003446,-00.057281*57
22,22,10.684,$VNYIA,+070.736,-001.277,-001.048,-00.218,+00.665,-00.401,-00.013533,+00.013456,-00.054025*54
22,22,10.702,$VNYIA,+070.678,-001.242,-001.075,-00.095,+00.720,-00.340,-00.010301,+00.014074,-00.051849*52
22,22,10.722,$VNYIA,+070.620,-001.211,-001.098,-00.100,+00.770,-00.225,-00.009993,+00.007804,-00.052074*51
22,22,10.742,$VNYIA,+070.561,-001.189,-001.117,-00.124,+00.793,-00.130,-00.003446,-00.003477,-00.054651*5D
22,22,10.762,$VNYIA,+070.502,-001.175,-001.134,-00.131,+00.723,-00.097,-00.003960,-00.005017,-00.054121*54
22,22,10.782,$VNYIA,+070.440,-001.154,-001.153,-00.143,+00.709,-00.236,-00.004721,+00.001800,-00.054055*57
22,22,10.802,$VNYIA,+070.376,-001.125,-001.171,-00.076,+00.656,-00.351,-00.006308,+00.008800,-00.059549*5E
22,22,10.822,$VNYIA,+070.308,-001.090,-001.191,-00.172,+00.661,-00.355,-00.002583,+00.014021,-00.058755*5A
22,22,10.843,$VNYIA,+070.242,-001.058,-001.210,-00.146,+00.676,-00.325,-00.003296,+00.005042,-00.057871*5C
22,22,10.863,$VNYIA,+070.182,-001.036,-001.224,-00.132,+00.660,-00.206,+00.001274,-00.001831,-00.051941*5A
22,22,10.883,$VNYIA,+070.127,-001.015,-001.236,-00.120,+00.637,-00.141,+00.002126,+00.000049,-00.049321*54
22,22,10.903,$VNYIA,+070.070,-000.992,-001.244,-00.107,+00.693,-00.137,+00.005147,+00.002627,-00.051124*5D
22,22,10.922,$VNYIA,+070.010,-000.963,-001.252,-00.086,+00.667,-00.246,+00.003976,+00.006735,-00.054109*54
22,22,10.942,$VNYIA,+069.946,-000.932,-001.266,-00.062,+00.615,-00.222,-00.002778,+00.009051,-00.056766*58
22,22,10.962,$VNYIA,+069.882,-000.898,-001.283,-00.126,+00.662,-00.337,-00.002869,+00.009782,-00.057751*5C
22,22,10.982,$VNYIA,+069.819,-000.868,-001.302,-00.118,+00.622,-00.360,-00.004464,+00.001883,-00.055776*54
22,22,11.002,$VNYIA,+069.757,-000.846,-001.319,-00.134,+00.642,-00.247,-00.000778,-00.001749,-00.053855*56
22,22,11.022,$VNYIA,+069.696,-000.822,-001.333,-00.143,+00.650,-00.208,+00.002991,+00.000018,-00.055648*55
22,22,11.042,$VNYIA,+069.633,-000.796,-001.349,-00.110,+00.648,-00.158,-00.000525,+00.006340,-00.055410*5E
22,22,11.062,$VNYIA,+069.567,-000.768,-001.368,-00.121,+00.613,-00.208,-00.002647,+00.005331,-00.057689*54
22,22,11.082,$VNYIA,+069.500,-000.739,-001.385,-00.089,+00.635,-00.264,-00.003706,+00.003810,-00.058900*55
22,22,11.102,$VNYIA,+069.435,-000.713,-001.404,-00.048,+00.611,-00.249,-00.008480,+00.002697,-00.054082*59
22,22,11.122,$VNYIA,+069.370,-000.685,-001.429,-00.095,+00.578,-00.230,-00.010408,+00.006038,-00.058057*56
22,22,11.142,$VNYIA,+069.307,-000.658,-001.454,-00.097,+00.575,-00.218,-00.011023,+00.006485,-00.053950*52
22,22,11.162,$VNYIA,+069.244,-000.630,-001.480,-00.088,+00.598,-00.249,-00.011024,+00.003722,-00.054376*5F
22,22,11.182,$VNYIA,+069.182,-000.604,-001.508,-00.098,+00.588,-00.258,-00.011564,+00.001972,-00.055723*5D
22,22,11.202,$VNYIA,+069.120,-000.581,-001.535,-00.046,+00.584,-00.239,-00.012366,+00.000983,-00.054451*52
22,22,11.222,$VNYIA,+069.054,-000.557,-001.565,-00.075,+00.612,-00.219,-00.014237,+00.002329,-00.059899*5E
22,22,11.242,$VNYIA,+068.988,-000.529,-001.599,-00.088,+00.592,-00.216,-00.018632,+00.004876,-00.059130*5B
22,22,11.262,$VNYIA,+068.919,-000.505,-001.633,-00.075,+00.565,-00.270,-00.017414,+00.000858,-00.063108*57
22,22,11.282,$VNYIA,+068.851,-000.480,-001.668,-00.071,+00.558,-00.264,-00.018333,+00.002126,-00.059329*50
22,22,11.302,$VNYIA,+068.784,-000.460,-001.699,-00.040,+00.518,-00.287,-00.013528,-00.000847,-00.057313*56
22,22,11.322,$VNYIA,+068.720,-000.441,-001.726,-00.003,+00.587,-00.188,-00.012147,-00.002941,-00.054780*57
22,22,11.342,$VNYIA,+068.654,-000.428,-001.754,-00.041,+00.574,-00.176,-00.012197,-00.007547,-00.058931*5E
22,22,11.362,$VNYIA,+068.584,-000.418,-001.780,-00.119,+00.514,-00.233,-00.008788,-00.005663,-00.059914*50
22,22,11.383,$VNYIA,+068.518,-000.402,-001.801,-00.090,+00.503,-00.301,-00.001338,+00.003044,-00.053682*51
22,22,11.403,$VNYIA,+068.463,-000.396,-001.780,-00.065,+00.493,-00.352,+00.034042,-00.009347,-00.047024*59
22,22,11.423,$VNYIA,+068.407,-000.386,-001.762,-00.018,+00.507,-00.297,+00.018897,-00.006731,-00.052576*5A
22,22,11.444,$VNYIA,+068.349,-000.378,-001.746,-00.099,+00.501,-00.242,+00.039676,-00.012236,-00.049619*52
22,22,11.463,$VNYIA,+068.319,-000.381,-001.637,-00.259,+00.670,-00.403,+00.199995,-00.022673,+00.008996*5A
22,22,11.483,$VNYIA,+068.255,-000.531,-001.472,+02.032,+00.612,-00.001,-00.130308,-00.306801,-00.117772*5C
22,22,11.502,$VNYIA,+068.227,-000.616,-001.325,-00.986,+00.792,-00.545,+00.399444,-00.003654,-00.000453*53
22,22,11.523,$VNYIA,+068.251,-000.631,-000.825,-00.382,+00.661,-00.387,+00.502240,-00.022049,+00.017408*57
22,22,11.543,$VNYIA,+068.118,-000.751,-000.637,+02.040,+00.121,+00.197,-00.396153,-00.273880,-00.358655*5F
22,22,11.562,$VNYIA,+068.003,-000.740,-001.002,-00.322,+00.834,-00.567,-00.044053,+00.069975,-00.139240*5A
22,22,11.583,$VNYIA,+067.871,-000.711,-001.215,-00.949,+00.733,-00.441,-00.052931,+00.032225,-00.080869*5A
22,22,11.603,$VNYIA,+067.805,-000.687,-001.198,+00.028,+00.629,-00.365,-00.007043,+00.003535,-00.081257*5C
22,22,11.622,$VNYIA,+067.605,-000.606,-001.385,+00.298,+00.027,+00.020,-00.284132,+00.146061,-00.184772*5C
22,22,11.643,$VNYIA,+067.404,-000.578,-001.464,-00.531,+01.069,-00.019,-00.084910,+00.027647,-00.206874*56
22,22,11.663,$VNYIA,+067.133,-000.636,-001.491,-00.066,+00.311,-01.612,-00.087455,+00.030879,-00.229308*55
22,22,11.682,$VNYIA,+066.800,-000.726,-001.478,-01.846,+01.680,-00.660,+00.064576,-00.019930,-00.230426*50
22,22,11.702,$VNYIA,+066.391,-000.813,-001.468,-03.100,+02.768,-01.523,+00.094128,-00.077527,-00.299172*56
22,22,11.722,$VNYIA,+066.027,-000.958,-001.398,-02.940,+02.090,-01.429,+00.219578,-00.190351,-00.243442*50
22,22,11.742,$VNYIA,+065.631,-001.191,-001.569,-02.305,-00.009,-01.017,-00.310288,-00.154112,-00.407604*5D
22,22,11.763,$VNYIA,+065.411,-001.093,-001.436,-01.784,+00.157,-00.978,+00.067617,-00.017076,-00.192672*5C
22,22,11.783,$VNYIA,+065.208,-001.003,-001.346,-03.013,+01.703,+00.019,+00.129765,+00.043355,-00.112337*58
22,22,11.803,$VNYIA,+065.114,-000.917,-001.230,-02.525,+00.825,-00.093,+00.178695,+00.108111,+00.013246*53
22,22,11.822,$VNYIA,+065.120,-000.829,-001.046,-01.770,+00.498,-00.160,+00.171618,+00.123793,+00.043151*54
22,22,11.843,$VNYIA,+065.235,-000.754,-000.826,-01.529,+00.747,-00.051,+00.180465,+00.060841,+00.104983*50
22,22,11.863,$VNYIA,+065.399,-000.719,-000.563,-00.855,+00.928,-00.149,+00.250808,+00.017054,+00.159100*54
22,22,11.882,$VNYIA,+065.619,-000.693,-000.069,-01.845,+00.887,+00.175,+00.758036,+00.040695,+00.231154*55
22,22,11.902,$VNYIA,+065.713,-000.787,+000.242,+01.172,-00.459,+00.069,-00.080830,-00.067612,-00.007477*5A
22,22,11.922,$VNYIA,+065.761,-000.779,+000.615,+01.314,-00.338,+00.200,+00.270926,-00.089704,-00.057973*50
22,22,11.942,$VNYIA,+065.814,-000.843,+001.004,+00.518,+00.306,+00.188,+00.335142,-00.121775,-00.004631*5F
22,22,11.962,$VNYIA,+065.877,-000.946,+001.449,-00.567,-00.214,-00.326,+00.522395,+00.077374,+00.011532*52
22,22,11.983,$VNYIA,+065.903,-000.990,+001.694,+00.265,+00.254,+00.281,+00.187860,+00.001998,-00.019300*58
22,22,12.002,$VNYIA,+065.926,-000.966,+001.831,+00.067,+00.404,-00.239,+00.182409,+00.016977,+00.022938*5F
22,22,12.022,$VNYIA,+065.942,-000.971,+001.987,+00.341,-00.147,-00.051,+00.123617,+00.056074,+00.026196*58
22,22,12.042,$VNYIA,+065.967,-000.917,+002.069,-00.014,+00.232,-00.110,+00.077678,+00.095918,+00.041405*58
22,22,12.063,$VNYIA,+065.980,-000.910,+002.119,+00.332,+00.299,-00.556,+00.028703,-00.002439,+00.010592*5C
22,22,12.082,$VNYIA,+065.999,-000.870,+002.135,+00.355,+00.413,+00.119,-00.000935,+00.029863,+00.007416*51
22,22,12.102,$VNYIA,+066.027,-000.845,+002.101,+00.318,+00.645,-00.318,-00.044267,-00.008462,+00.009633*5D
22,22,12.122,$VNYIA,+066.058,-000.834,+002.106,+00.783,-00.450,+00.361,-00.089995,+00.039095,-00.003923*57
22,22,12.142,$VNYIA,+066.085,-000.777,+001.955,+00.406,+00.140,-00.153,-00.142673,+00.073011,+00.000363*53
22,22,12.162,$VNYIA,+066.142,-000.767,+001.894,+01.443,+00.022,+00.156,-00.214740,-00.006493,+00.058522*57
22,22,12.182,$VNYIA,+066.173,-000.724,+001.699,+00.849,+00.151,-00.271,-00.228094,+00.036600,+00.037830*58
22,22,12.202,$VNYIA,+066.210,-000.691,+001.517,+00.546,+00.410,-00.287,-00.178310,+00.018845,+00.024067*5D
22,22,12.222,$VNYIA,+066.255,-000.653,+001.308,+00.131,+00.433,-00.223,-00.161498,+00.034522,+00.054530*5C
22,22,12.243,$VNYIA,+066.295,-000.616,+001.066,+00.280,+00.349,-00.194,-00.245707,+00.036956,+00.036281*52
22,22,12.263,$VNYIA,+066.341,-000.573,+000.766,+00.291,+00.422,-00.293,-00.278958,+00.037932,+00.041210*53
22,22,12.283,$VNYIA,+066.388,-000.529,+000.424,+00.210,+00.421,-00.368,-00.315775,+00.033923,+00.041235*5B
22,22,12.302,$VNYIA,+066.440,-000.483,+000.042,+00.188,+00.444,-00.384,-00.339791,+00.040835,+00.046481*56
22,22,12.322,$VNYIA,+066.494,-000.434,-000.353,+00.215,+00.442,-00.421,-00.349982,+00.039974,+00.047732*54
22,22,12.342,$VNYIA,+066.549,-000.385,-000.775,+00.214,+00.485,-00.382,-00.381205,+00.038520,+00.048261*5C
22,22,12.362,$VNYIA,+066.608,-000.336,-001.229,+00.210,+00.485,-00.334,-00.395027,+00.037393,+00.050831*56
22,22,12.383,$VNYIA,+066.668,-000.287,-001.686,+00.169,+00.402,-00.298,-00.390385,+00.037801,+00.057463*5D
22,22,12.403,$VNYIA,+066.729,-000.240,-002.164,+00.212,+00.418,-00.371,-00.422505,+00.036586,+00.047564*5C
22,22,12.423,$VNYIA,+066.792,-000.197,-002.673,+00.019,+00.486,-00.328,-00.419503,+00.034545,+00.053703*53
22,22,12.443,$VNYIA,+066.852,-000.154,-003.212,+00.278,+00.455,-00.283,-00.492921,+00.035156,+00.059518*5C
22,22,12.462,$VNYIA,+066.908,-000.109,-003.792,+00.614,+00.170,-00.114,-00.554743,+00.032361,+00.041869*54
22,22,12.483,$VNYIA,+066.982,-000.064,-004.373,+00.676,+00.301,-00.074,-00.544199,+00.028137,+00.022448*57
22,22,12.502,$VNYIA,+067.024,-000.028,-004.878,+00.290,-00.127,-00.157,-00.415111,+00.039513,-00.013494*55
22,22,12.522,$VNYIA,+067.037,+000.023,-005.374,+00.491,+00.117,-00.159,-00.414692,+00.036367,-00.000741*5E
22,22,12.542,$VNYIA,+067.052,+000.065,-005.625,+00.699,+00.242,-00.008,-00.160316,+00.020630,+00.044250*5E
22,22,12.562,$VNYIA,+067.122,+000.074,-005.203,+00.842,+00.161,+00.002,+00.432321,+00.008142,+00.039763*59
22,22,12.583,$VNYIA,+067.051,+000.118,-005.117,+01.485,-00.652,+00.081,-00.063963,+00.067154,-00.068449*50
22,22,12.603,$VNYIA,+066.890,+000.190,-005.161,+00.864,-00.600,+00.143,-00.092652,+00.069946,-00.258255*53
22,22,12.622,$VNYIA,+066.824,+000.230,-004.832,+00.444,+00.432,-00.150,+00.465583,+00.038191,-00.099394*54
